age,purchase_history,rating,current_merchant_id,bonus_to_offer
34.0,"[['education and learning', 8474.0], ['baby and kids', 673.1], ['baby and kids', 901.6], ['industrial and scientific', 21310.3], ['art and crafts', 553.0], ['art and crafts', 499.5], ['party supplies', 857.9], ['party supplies', 127.1], ['art and crafts', 597.9], ['travel and leisure', 6772.4], ['industrial and scientific', 15665.0], ['art and crafts', 763.1], ['industrial and scientific', 61200.8], ['art and crafts', 183.8], ['garden and outdoor', 18097.5], ['baby and kids', 849.0], ['garden and outdoor', 927.8], ['baby and kids', 211.5], ['party supplies', 384.1], ['baby and kids', 537.1], ['baby and kids', 558.7], ['baby and kids', 148.1], ['education and learning', 1119.5], ['music', 9329.2], ['travel and leisure', 7391.1], ['garden and outdoor', 2471.1], ['party supplies', 888.9], ['party supplies', 262.0], ['party supplies', 387.0], ['art and crafts', 643.7], ['garden and outdoor', 12959.0], ['industrial and scientific', 50952.3]]",2.388946014901297,386,up-sell
35.0,"[['toys and games', 453.3], ['health and wellness', 343.0], ['sports and fitness', 4043.0], ['food and beverages', 69.4], ['fashion', 4897.9], ['sports and fitness', 4088.0], ['sports and fitness', 486.4], ['food and beverages', 16.7], ['home and kitchen', 14146.7], ['health and wellness', 459.5], ['toys and games', 910.5], ['food and beverages', 71.9], ['sports and fitness', 18.7], ['sports and fitness', 4039.3], ['home and kitchen', 10977.7], ['books and media', 652.9], ['home and kitchen', 19160.5], ['books and media', 946.2], ['beauty and personal care', 195.2], ['home and kitchen', 6751.3], ['health and wellness', 281.6], ['books and media', 549.9], ['home and kitchen', 10376.3], ['sports and fitness', 3821.6], ['home and kitchen', 11584.8], ['toys and games', 747.9], ['health and wellness', 140.6], ['sports and fitness', 2484.8], ['books and media', 405.4], ['home and kitchen', 5538.7], ['sports and fitness', 3944.8], ['sports and fitness', 4286.7], ['home and kitchen', 8127.3], ['sports and fitness', 3359.0], ['food and beverages', 19.4], ['toys and games', 568.5], ['books and media', 390.7]]",3.7437710424217743,502,early-access
45.0,"[['garden and outdoor', 6932.0], ['party supplies', 563.1], ['party supplies', 78.2], ['garden and outdoor', 1439.7], ['travel and leisure', 6122.3], ['art and crafts', 729.3], ['art and crafts', 748.8], ['travel and leisure', 6759.5], ['baby and kids', 750.2], ['music', 3631.5], ['garden and outdoor', 15430.0], ['party supplies', 225.8], ['baby and kids', 320.3], ['art and crafts', 40.7], ['music', 8861.4], ['baby and kids', 691.0], ['travel and leisure', 9251.2], ['pet supplies', 327.1], ['music', 8786.6], ['baby and kids', 560.6], ['travel and leisure', 8010.1], ['travel and leisure', 5232.9], ['office supplies', 206.2], ['garden and outdoor', 9916.4], ['music', 7625.6], ['art and crafts', 969.8], ['garden and outdoor', 12289.7], ['office supplies', 7066.4], ['garden and outdoor', 18141.5], ['travel and leisure', 7722.1], ['garden and outdoor', 16705.8], ['art and crafts', 723.0], ['industrial and scientific', 54072.0], ['baby and kids', 708.8], ['garden and outdoor', 2779.5], ['baby and kids', 115.5], ['education and learning', 3909.4], ['art and crafts', 134.5]]",3.961441185039442,503,cashback
45.0,"[['beauty and personal care', 369.9], ['home and kitchen', 2357.9], ['electronics', 2012.5], ['beauty and personal care', 282.2], ['home and kitchen', 9751.3], ['beauty and personal care', 123.5], ['toys and games', 108.6], ['toys and games', 45.4], ['fashion', 7879.7], ['beauty and personal care', 173.2]]",4.906110085270715,329,welcome
30.0,"[['automotive', 79222.5], ['food and beverages', 10.4], ['automotive', 19369.5], ['sports and fitness', 648.1], ['food and beverages', 29.2], ['food and beverages', 36.5], ['pet supplies', 193.5], ['health and wellness', 504.8], ['health and wellness', 194.0], ['sports and fitness', 2511.9], ['health and wellness', 339.4], ['toys and games', 620.1], ['pet supplies', 484.1], ['health and wellness', 796.3], ['travel and leisure', 3073.0], ['automotive', 32098.3], ['automotive', 78362.7], ['office supplies', 1509.0], ['books and media', 743.9], ['automotive', 94141.0], ['toys and games', 87.0], ['automotive', 76947.7], ['health and wellness', 536.8], ['home and kitchen', 3570.5], ['sports and fitness', 3129.6], ['toys and games', 207.7], ['food and beverages', 73.2], ['sports and fitness', 3875.7], ['music', 3803.8], ['automotive', 67084.7], ['food and beverages', 72.2], ['food and beverages', 55.9], ['food and beverages', 67.1], ['books and media', 982.8], ['food and beverages', 55.7], ['health and wellness', 679.3], ['music', 9341.9], ['books and media', 839.8], ['food and beverages', 39.8], ['automotive', 76578.1]]",3.6633930181735312,495,gift
58.0,"[['fashion', 4774.5], ['beauty and personal care', 360.1], ['toys and games', 124.7], ['books and media', 431.7], ['toys and games', 598.9], ['fashion', 7441.3], ['sports and fitness', 2509.5], ['beauty and personal care', 224.0]]",4.441361485181095,398,
37.0,"[['garden and outdoor', 15741.5], ['music', 875.9], ['music', 9732.4], ['garden and outdoor', 1273.9], ['party supplies', 716.6], ['music', 8861.8], ['baby and kids', 425.4], ['music', 1525.1], ['party supplies', 465.9], ['baby and kids', 926.0], ['garden and outdoor', 11671.9], ['industrial and scientific', 26162.6], ['garden and outdoor', 2878.2], ['party supplies', 29.5], ['music', 5464.2], ['garden and outdoor', 17620.8], ['art and crafts', 962.4], ['baby and kids', 87.1], ['garden and outdoor', 3386.3], ['travel and leisure', 382.9], ['baby and kids', 789.4], ['garden and outdoor', 7002.2], ['industrial and scientific', 31533.9], ['travel and leisure', 4186.4], ['baby and kids', 317.7], ['party supplies', 706.1], ['art and crafts', 505.6]]",4.646539384784392,313,up-sell
30.0,"[['art and crafts', 544.6]]",4.075263712638447,805,discount
21.0,"[['industrial and scientific', 36977.1], ['baby and kids', 631.7], ['baby and kids', 162.1], ['industrial and scientific', 54142.7], ['baby and kids', 118.6], ['party supplies', 250.9], ['industrial and scientific', 69567.1], ['party supplies', 94.0], ['baby and kids', 179.5]]",4.150150146155583,789,
28.0,"[['automotive', 88444.4], ['health and wellness', 292.2], ['books and media', 42.9], ['food and beverages', 22.5], ['toys and games', 230.0], ['food and beverages', 49.5], ['toys and games', 479.2], ['books and media', 437.8], ['automotive', 11761.6], ['books and media', 674.9], ['books and media', 132.3], ['automotive', 76086.0]]",4.788021603348173,700,discount
47.0,"[['food and beverages', 56.0], ['pet supplies', 659.5], ['health and wellness', 26.4], ['pet supplies', 805.1], ['music', 8314.3], ['health and wellness', 598.4], ['office supplies', 914.8], ['food and beverages', 97.5], ['pet supplies', 685.8], ['health and wellness', 446.4], ['health and wellness', 876.5], ['health and wellness', 410.5], ['pet supplies', 643.7], ['pet supplies', 227.9], ['food and beverages', 89.4], ['office supplies', 5291.7], ['health and wellness', 240.3], ['health and wellness', 90.5], ['food and beverages', 90.0], ['food and beverages', 20.5], ['automotive', 99039.5], ['health and wellness', 147.0], ['automotive', 48774.3], ['health and wellness', 532.5], ['pet supplies', 250.1], ['books and media', 993.4], ['health and wellness', 579.6], ['music', 5734.1], ['automotive', 88020.9], ['food and beverages', 58.6], ['automotive', 50342.6], ['office supplies', 4763.1], ['health and wellness', 716.0], ['automotive', 38177.6], ['music', 5130.7]]",4.84948939519181,540,cashback
20.0,"[['beauty and personal care', 42.7], ['home and kitchen', 475.0], ['beauty and personal care', 284.2], ['beauty and personal care', 355.7], ['beauty and personal care', 50.6], ['beauty and personal care', 246.8], ['beauty and personal care', 89.2], ['fashion', 1562.7], ['toys and games', 736.2], ['books and media', 922.3], ['beauty and personal care', 453.6], ['beauty and personal care', 145.5], ['beauty and personal care', 133.0], ['fashion', 5082.1]]",4.757869043779311,192,
37.0,"[['sports and fitness', 3446.7], ['electronics', 7401.0], ['fashion', 7613.2], ['fashion', 791.3]]",4.965147783199115,969,early-access
28.0,"[['party supplies', 370.0], ['party supplies', 937.8], ['industrial and scientific', 51309.8], ['art and crafts', 976.8], ['industrial and scientific', 43652.6], ['party supplies', 907.9], ['baby and kids', 150.5], ['art and crafts', 211.4], ['art and crafts', 701.0], ['art and crafts', 870.9], ['art and crafts', 498.2], ['industrial and scientific', 65624.0], ['garden and outdoor', 11537.9], ['travel and leisure', 2603.3], ['party supplies', 864.5], ['industrial and scientific', 83542.3], ['party supplies', 398.1], ['industrial and scientific', 1608.4], ['party supplies', 241.6], ['party supplies', 13.6], ['party supplies', 973.7], ['baby and kids', 806.5]]",4.16868475572686,314,discount
36.0,"[['food and beverages', 89.5], ['food and beverages', 24.1], ['food and beverages', 85.5], ['food and beverages', 48.0], ['toys and games', 815.8], ['toys and games', 252.1], ['food and beverages', 34.6], ['books and media', 6.5], ['food and beverages', 22.2], ['sports and fitness', 2777.9], ['books and media', 724.4], ['health and wellness', 123.1], ['sports and fitness', 3337.7], ['beauty and personal care', 298.4], ['health and wellness', 720.0], ['toys and games', 620.2], ['food and beverages', 90.8], ['books and media', 954.4], ['toys and games', 308.0], ['automotive', 74731.0], ['health and wellness', 657.8], ['toys and games', 579.4], ['sports and fitness', 1034.1], ['toys and games', 164.0], ['toys and games', 507.8], ['books and media', 263.5], ['toys and games', 566.5], ['health and wellness', 378.0], ['books and media', 207.9], ['books and media', 170.9], ['toys and games', 150.3], ['beauty and personal care', 19.8], ['books and media', 954.4], ['food and beverages', 94.0]]",4.999815063200067,765,up-sell
48.0,"[['home and kitchen', 19619.8], ['food and beverages', 76.3], ['food and beverages', 33.3], ['beauty and personal care', 420.1], ['books and media', 877.7], ['toys and games', 417.6], ['sports and fitness', 4452.0], ['toys and games', 113.6]]",3.2630161369951747,656,early-access
32.0,"[['garden and outdoor', 11534.9], ['pet supplies', 134.9], ['office supplies', 416.0], ['automotive', 65762.5], ['travel and leisure', 1489.9], ['travel and leisure', 601.6], ['office supplies', 8085.4], ['music', 3803.8], ['office supplies', 5992.1], ['travel and leisure', 1352.8], ['health and wellness', 392.4], ['travel and leisure', 4409.3], ['automotive', 83991.6], ['health and wellness', 588.6], ['travel and leisure', 9993.8], ['automotive', 24477.9], ['health and wellness', 38.1], ['office supplies', 6129.4], ['office supplies', 4508.6], ['pet supplies', 877.4], ['food and beverages', 80.3], ['music', 8029.0], ['pet supplies', 631.5], ['office supplies', 5413.9], ['toys and games', 265.2], ['office supplies', 1466.0], ['pet supplies', 380.3], ['health and wellness', 342.0], ['food and beverages', 28.7], ['automotive', 98263.0], ['office supplies', 1727.1], ['automotive', 6453.6], ['books and media', 68.3], ['pet supplies', 733.0], ['health and wellness', 316.6], ['automotive', 77778.9], ['food and beverages', 97.0], ['food and beverages', 29.2], ['health and wellness', 233.4]]",4.141439768446226,756,
25.0,"[['fashion', 4337.5], ['home and kitchen', 9559.7]]",4.545750983099021,49,
34.0,"[['food and beverages', 52.2], ['toys and games', 206.0], ['toys and games', 558.9], ['pet supplies', 598.2], ['food and beverages', 47.6], ['health and wellness', 297.1], ['automotive', 81888.3], ['automotive', 37216.8], ['toys and games', 402.8], ['automotive', 36843.2], ['books and media', 907.9], ['food and beverages', 63.5], ['home and kitchen', 1277.0], ['food and beverages', 24.2], ['books and media', 705.2], ['food and beverages', 49.6], ['automotive', 54930.9], ['health and wellness', 185.4], ['food and beverages', 84.4], ['books and media', 749.2], ['books and media', 506.5], ['health and wellness', 353.7], ['books and media', 591.8], ['food and beverages', 12.5], ['books and media', 464.5], ['food and beverages', 10.3], ['home and kitchen', 18511.2], ['books and media', 264.4], ['automotive', 41151.9], ['toys and games', 585.2], ['food and beverages', 24.1], ['food and beverages', 30.9], ['office supplies', 9008.3], ['automotive', 84100.5]]",4.291891255230631,547,welcome
41.0,"[['garden and outdoor', 19497.1], ['baby and kids', 492.7], ['baby and kids', 703.3], ['party supplies', 515.3], ['garden and outdoor', 17979.7], ['baby and kids', 335.7], ['industrial and scientific', 68975.4], ['industrial and scientific', 30590.7], ['industrial and scientific', 81556.1], ['art and crafts', 303.7], ['baby and kids', 187.8], ['baby and kids', 928.1], ['travel and leisure', 8980.0], ['party supplies', 658.2], ['baby and kids', 245.0], ['travel and leisure', 3167.4], ['music', 7200.0], ['baby and kids', 148.0], ['garden and outdoor', 7114.4], ['baby and kids', 993.0], ['art and crafts', 653.3], ['art and crafts', 94.5], ['travel and leisure', 8467.4], ['music', 296.9], ['travel and leisure', 9720.4], ['baby and kids', 972.7], ['art and crafts', 332.3], ['art and crafts', 553.0], ['travel and leisure', 950.5], ['garden and outdoor', 6448.3], ['garden and outdoor', 12935.8]]",3.7325400172622034,48,welcome
23.0,"[['sports and fitness', 875.8], ['automotive', 5861.1], ['food and beverages', 1.9], ['books and media', 511.9], ['toys and games', 857.9], ['home and kitchen', 9927.4], ['food and beverages', 26.8], ['home and kitchen', 2795.5], ['health and wellness', 332.6], ['beauty and personal care', 447.3], ['books and media', 487.1], ['sports and fitness', 623.9], ['toys and games', 241.8], ['home and kitchen', 19920.7], ['beauty and personal care', 270.1], ['food and beverages', 10.9], ['automotive', 38276.6], ['food and beverages', 5.1], ['toys and games', 39.6], ['toys and games', 810.2], ['health and wellness', 41.2], ['home and kitchen', 16342.8], ['food and beverages', 2.4], ['health and wellness', 668.5], ['toys and games', 807.0], ['home and kitchen', 5293.1], ['toys and games', 305.5], ['toys and games', 946.7], ['sports and fitness', 1267.7], ['health and wellness', 148.0], ['toys and games', 202.8], ['sports and fitness', 687.3], ['sports and fitness', 323.1], ['books and media', 783.9], ['food and beverages', 21.7], ['sports and fitness', 3679.4], ['beauty and personal care', 16.9], ['home and kitchen', 4204.9], ['electronics', 1912.3], ['books and media', 119.6], ['sports and fitness', 3740.6], ['books and media', 711.0], ['health and wellness', 827.5], ['sports and fitness', 3227.9], ['food and beverages', 55.6], ['sports and fitness', 4779.6], ['books and media', 426.8], ['books and media', 733.2], ['toys and games', 200.5]]",4.824971665625845,394,cashback
43.0,"[['automotive', 50593.1], ['food and beverages', 96.9], ['food and beverages', 71.4], ['toys and games', 987.2], ['toys and games', 990.3], ['food and beverages', 50.7], ['books and media', 875.0], ['toys and games', 518.3], ['sports and fitness', 1068.6], ['toys and games', 37.3], ['fashion', 3583.3], ['food and beverages', 71.4], ['books and media', 207.5], ['books and media', 591.7]]",4.115685135714774,360,welcome
48.0,"[['baby and kids', 678.5], ['baby and kids', 242.1], ['baby and kids', 498.2], ['party supplies', 480.1], ['baby and kids', 94.8], ['garden and outdoor', 14551.5], ['baby and kids', 863.8], ['industrial and scientific', 817.9], ['industrial and scientific', 58086.5], ['art and crafts', 650.1], ['travel and leisure', 8120.0], ['industrial and scientific', 43048.2], ['garden and outdoor', 10134.1], ['industrial and scientific', 40549.2], ['baby and kids', 777.0]]",4.687944290382007,843,discount
